t_start,t_end,Mean(R),Std(R),Quantile.0.025(R),Quantile.0.05(R),Quantile.0.25(R),Median(R),Quantile.0.75(R),Quantile.0.95(R),Quantile.0.975(R)
165,171,4.468956650079065,4.468956650079065,0.11314418635681708,0.22922750905770714,1.2856387107919138,3.0976447020469218,6.1952894040938435,13.387797665755581,16.485442367802502
166,172,4.539023264943995,4.539023264943995,0.11491811945807658,0.23282145656071312,1.3057956197659377,3.1462111785919276,6.292422357183855,13.59769848520513,16.74390966379706
167,173,4.600274095657323,4.600274095657323,0.11646885622895485,0.23596321345197388,1.323416385684941,3.1886670192078252,6.3773340384156505,13.781189575555038,16.969856594762863
168,174,4.653687257711674,4.653687257711674,0.11782116040968067,0.23870295049739765,1.3387823948409396,3.22569020189059,6.45138040378118,13.941201108953827,17.166891310844417
169,175,4.700170464778107,4.700170464778107,0.1189980133206826,0.24108722732153365,1.3521547801840161,3.257909905812072,6.515819811624144,14.080452352541032,17.338362258353104
170,176,4.74055438634441,4.74055438634441,0.12002044569255091,0.2431586516989578,1.3637725104339407,3.2859019071857096,6.571803814371419,14.201431769709881,17.487333676895584
171,177,4.775590661751989,4.775590661751989,0.12090748738580469,0.24495577768768206,1.3738518187541844,3.310187202701795,6.62037440540359,14.306391070693492,17.616578273395287
172,178,4.805953218949547,4.805953218949547,0.12167620077884447,0.24651317327237524,1.3825865821337135,3.331232923617872,6.662465847235744,14.397349163197845,17.728582086815717
173,179,4.832241810275805,4.832241810275805,0.12234177028622015,0.247861601726307,1.3901493385682895,3.3494547865765605,6.698909573153121,14.476102744660187,17.82555753123675
174,180,4.854986920989563,4.854986920989563,0.12291762663185249,0.2490282733860252,1.3966926991565685,3.3652204959393255,6.730440991878651,14.54424100689095,17.909461502830275
175,181,4.874655421311003,4.874655421311003,0.12341558994632963,0.2500371355631745,1.4023509740910587,3.3788536614829736,6.757707322965947,14.603162568076295,17.982016229559267
176,182,4.891656508516509,4.891656508516509,0.12384602020772281,0.2509091773341149,1.4072418820922723,3.3906379171459244,6.781275834291849,14.654093273703335,18.044731190849262
177,183,4.906347625100343,4.906347625100343,0.12421796707646715,0.2516627331019313,1.4114682529577405,3.4008210231852862,6.8016420463705725,14.698103925788072,18.09892494897336
178,184,4.919040146005069,4.919040146005069,0.12453931388356958,0.2523137743132176,1.4151196636762495,3.4096188082645953,6.819237616529191,14.736127320295118,18.145746128559708
179,185,4.930004708810184,4.930004708810184,0.12481691257930116,0.25287618286101116,1.4182739718275528,3.4172188640590333,6.834437728118067,14.76897421495581,18.186193079014846
180,186,4.93947611663834,4.93947611663834,0.1250567078640353,0.2533620025710053,1.4209987260605925,3.4237839436910527,6.847567887382105,14.797348017062609,18.221131960753663
181,187,4.947657785792515,4.947657785792515,0.12526384979267172,0.25378166733551194,1.4233524455989806,3.4294550445975434,6.858910089195087,14.821858107399311,18.251313151996857
182,188,4.954725736499621,4.954725736499621,0.12544279481151666,0.2541442058118482,1.4253857683063877,3.4343541747025106,6.868708349405021,14.843031795440478,18.277385970142983
183,189,4.960832143391071,4.960832143391071,0.12559739564866834,0.2544574235381815,1.427142472096154,3.4385868134226714,6.877173626845343,14.861324955640649,18.299911769063314
184,190,4.966108472656239,4.966108472656239,0.12573098073986572,0.2547280638484654,1.4286603774340954,3.442244086176528,6.884488172353056,14.877131425506208,18.319375511682736
185,191,4.9706682397057005,4.9706682397057005,0.12584642404647708,0.2549619493220721,1.4299721406687818,3.4454046758508725,6.890809351701745,14.890791266816167,18.336195942667043
186,192,4.974609421683262,4.974609421683262,0.12594620613501611,0.25516410552948204,1.4311059480679962,3.448136495026693,6.896272990053386,14.902597992862297,18.350734487888992
187,193,4.978016561983273,4.978016561983273,0.12603246745890734,0.2553388689799102,1.4320861212506373,3.4504981447194174,6.900996289438835,14.912804873019567,18.36330301773898
188,194,4.980962599297857,4.980962599297857,0.12610705466595254,0.25548998093916386,1.432933643370817,3.4525401821778456,6.905080364355691,14.92163041208196,18.374170594259805
189,195,4.983510455722917,4.983510455722917,0.12617156080569375,0.2556206688888317,1.4336666159874882,3.454306221675348,6.908612443350696,14.929263107802896,18.383569329478238
190,196,4.98571441069299,4.98571441069299,0.12622736011443206,0.25573371699992853,1.434300654320869,3.455833886848935,6.91166777369787,14.935865566836203,18.39169945368513
191,197,4.98762129056172,4.98762129056172,0.1262756381327977,0.25583152715039703,1.434849229473422,3.457155635253612,6.914311270507224,14.94157806840075,18.39873370365436
192,198,4.989271494810074,4.989271494810074,0.1263174176870924,0.25591617156270746,1.4353239636515573,3.4582994696757066,6.916598939351413,14.946521638525498,18.404821108201205
193,199,4.9906998829858145,4.9906998829858145,0.1263535813446528,0.2559894382979054,1.4357348853222198,3.459289552912466,6.918579105824932,14.950800707082726,18.410090259995194
194,200,4.991936538431501,4.991936538431501,0.1263848907497694,0.25605287042973696,1.4360906489237437,3.460146737147968,6.920293474295936,14.954505395712637,18.414652132860606
195,201,4.993007427944756,4.993007427944756,0.1264120033248384,0.25610779988079685,1.4363987246382837,3.4608890211947716,6.921778042389543,14.957713493988903,18.418602515183675
196,202,4.993934968678662,4.993934968678662,0.12643548662303705,0.25615537650071757,1.4366655614788972,3.4615319434393332,6.9230638868786665,14.960492157700504,18.422024101139836
197,203,4.994738518338237,4.994738518338237,0.126455830739024,0.2561965932099612,1.4368967283102818,3.4620889216203077,6.924177843240615,14.962899377349094,18.424988298969403
198,204,9.990869591351542,7.064611637995147,1.209940657874047,1.7751852555880039,4.8020053816077235,8.384072953146925,13.450880217653625,23.697665881139972,27.832781264193112
199,205,3.5643141483188567,2.5203507045554177,0.43165497918417844,0.6333100301756018,1.713149747924225,2.9910779611523757,4.7986976737867115,8.454311710303676,9.929543683855382
200,206,2.614151118074963,1.8484839826372015,0.31658582815691794,0.46448434525685756,1.2564639766891057,2.1937263302349015,3.519476782132125,6.200589367373436,7.282558899968948
201,207,2.3036119550247744,1.6288996346204183,0.2789780948359015,0.40930751220055106,1.1072066254113142,1.933130095441113,3.1013925456314024,5.464011508791189,6.417452162250808
202,208,2.132835465212086,1.5081424206066307,0.2582962696410005,0.3789638164947252,1.0251247189632018,1.7898189916197444,2.87147320903529,5.058941243492336,5.941699311854503
203,209,2.0231144655401967,1.430557957700071,0.24500854755517507,0.3594685063953402,0.9723884855370466,1.6977440368492775,2.7237539329048785,4.798690464859427,5.636036170519958
204,210,2.920034586427095,1.6858827545167008,0.6021813321711433,0.7958957689147892,1.681258013756035,2.6027828674216282,3.815903202918106,6.127978374957772,7.032112621962423
205,211,2.81939355451788,1.40969677725894,0.7681898524235702,0.963047320303919,1.787016366017507,2.5882461017770795,3.601371729708339,5.465152309699753,6.179598295882423
206,212,1.9921170915163435,0.9960585457581718,0.5427848595632118,0.6804665576546366,1.2626636816482533,1.8287937447180438,2.5446444552444127,3.8615479227605127,4.36635863205616
207,213,2.5700150986277395,1.0492042704810909,0.9431502461755236,1.1192478909202404,1.8072386364593873,2.4287333111071714,3.1794092983164104,4.503109741311039,4.997964936610277
208,214,2.4651856064238165,0.8715747295928761,1.0642921711404805,1.2266833792797194,1.8353645336642614,2.3632654172158576,2.9842397142887354,4.051567612172247,4.444321463474014
209,215,1.9961937429000904,0.6653979143000301,0.9127868918539992,1.0413982041697616,1.516584946100392,1.922767345749607,2.3959747681265875,3.2015952713810516,3.49626440994445
210,216,1.790723067621722,0.5662763552288362,0.85872131563768,0.9715399132987687,1.383492365601985,1.7313990294819865,2.133439889482096,2.8123693329073642,3.0594151646239522
211,217,1.3692589333708494,0.4564196444569498,0.6261123753043717,0.7143313615361705,1.0402785265957242,1.318893205794993,1.6434826865163052,2.1960858969568386,2.3982097397960858
212,218,1.1726653672549732,0.4145998166243024,0.506273672247978,0.5835216268179515,0.8730654678932659,1.1241829017575253,1.4195744739926237,1.927292212604905,2.114121487478746
213,219,1.2013166964087165,0.42472959119161224,0.5186432825652044,0.5977786098116803,0.894396775862164,1.1516496755249321,1.4542584483371743,1.97438107964295,2.1657750898619614
214,220,0.90198700628510875,0.3682346533365133,0.3310133343104328,0.3928175577494146,0.6342786733872421,0.8524019526267355,1.1158634345279577,1.5804368140511025,1.7541139867614584
215,221,0.6677822673032539,0.3338911336516269,0.18194819256387373,0.22810079920993717,0.4232604698606025,0.6130342631357341,0.8529962676593131,1.2944385840283976,1.4636573721448218
216,222,0.6092109717232213,0.35172811851767527,0.12563394838909914,0.16604886703217303,0.35076325227058724,0.5430222940566775,0.7961173162321832,1.2784888500498308,1.4671196648169624
217,223,0.49895287526314575,0.352812961591096,0.06042550797246171,0.08865432376047627,0.23981640139275914,0.4187080281790296,0.6717488701111699,1.1834824206548982,1.3899937449249329
218,224,0.6348778523567697,0.4489264346266236,0.07688665329143753,0.1128055763613119,0.30514729832124077,0.5327726662656133,0.8547470134415863,1.5058872586536456,1.7686564950685386
219,225,0.37773514998296387,0.37773514998296387,0.009563425996185617,0.01937528024860172,0.10866763078498336,0.26182605420907945,0.5236521084181589,1.1315933796597215,1.3934194338688008
220,226,1.5205289693246224,0.877877809750195,0.31356962845877495,0.4144411777939217,0.8754696011848255,1.3553287242459873,1.987028301358258,3.1909788623151827,3.6617822976988745
221,227,1.324427505595232,0.7646585768775517,0.2731287921693093,0.36099101457130334,0.7625609531377013,1.1805330103720326,1.730762773881228,2.779440747452763,3.1895250221560927
222,228,1.2504632307974846,0.7219552829126569,0.2578755805334573,0.34083102960536926,0.7199748035374933,1.1146046997486996,1.6341062087795168,2.624219477613415,3.0114020941616158
223,229,1.2484192743973215,0.7207752041348109,0.257454067585059,0.34027392104977283,0.7187979619707819,1.1127828121844805,1.6314351651520675,2.619930035057571,3.0064797786290747
224,230,1.2573497876997073,0.7259312383939448,0.2592957541261705,0.34270805583182107,0.7239398521135841,1.1207430559188438,1.643105566068782,2.6386715912873058,3.0279865017364718
225,231,1.691799148546609,0.8458995742733045,0.460958327782862,0.5778840750662328,1.0723131439463964,1.5530973120793428,2.161031267223094,3.2794073780198607,3.7081162786164197
226,232,1.8491535891366093,0.826966625229435,0.600415137040383,0.7286218289826443,1.245811898819386,1.7274455850304526,2.3204772091635837,3.385252512267422,3.7876540915167194
227,233,1.8465383515636273,0.7538461253018105,0.6776470308597365,0.804171989726621,1.2984886565186637,1.7450283490840737,2.2843839352515958,3.2354536917197425,3.591003780541578
228,234,1.5384199718559408,0.628057323525652,0.5645730159141921,0.6699856782042768,1.0818193300589392,1.4538482027261783,1.9032054581493092,2.6955771447377783,2.991799184846225
229,235,1.4078900709669733,0.5747687146333136,0.5166708428015008,0.613139585607384,0.9900304996253301,1.3304939397283355,1.74172470232951,2.46686624395773,2.7379548132039666
230,236,1.5652086841656316,0.591593275460129,0.629295069804826,0.7346006644541659,1.136488388960354,1.4913391241883374,1.9136837936246969,2.64797435949908,2.9201145929545316
231,237,1.4052675390574103,0.5311412048368077,0.5649904342033466,0.6595353567679313,1.0203561082163244,1.3389463540226605,1.71813365361858,2.377390599288691,2.621722131572716
232,238,1.1329825994772238,0.46253820936188017,0.4157846458490042,0.4934167062253099,0.7967151357611599,1.0706989938403109,1.4016320034586518,1.9851809365501296,2.2033362017990794
233,239,0.97594484656251,0.4364558038408749,0.316886635180089,0.38455146358101083,0.6575136373646098,0.9117098905855583,1.2246996610521408,1.7866659443917645,1.9990451376746405
234,240,0.42597735713508506,0.3012114778621424,0.05158783417387691,0.07568797857747364,0.20474149349085807,0.3574689075814611,0.5735006701735538,1.0103894350754605,1.1866969632856577
235,241,0.5865485508200635,0.41475245778000924,0.07103375066256785,0.10421838955876435,0.28191833271953776,0.49221599738374405,0.7896804404041579,1.3912534292743557,1.6340196783206975
236,242,1.108000823151801,0.6397045735090192,0.22849640714313277,0.3020009321806159,0.6379497256063608,0.9876203429210892,1.4479362366300577,2.3252481718093407,2.6683199609509374
237,243,0.7394591357566511,0.5228765693038718,0.08955193189218112,0.13138765779120526,0.35541318169703773,0.6205345073687485,0.995546600820646,1.753946978457869,2.060001303303967
238,244,1.736919074734998,0.868459537367499,0.4732519890861872,0.5932961213690304,1.1009115091526123,1.594518089566201,2.218665514971517,3.366868480577472,3.8070109570614754
239,245,1.4566635440616886,0.7283317720308443,0.3968917894241596,0.4975665495315732,0.9232771312994053,1.3372392561077415,1.8606791871515056,2.823617199353883,3.192741765381863
240,246,2.009838383106595,0.820513084011922,0.7375752643679592,0.8752895547515375,1.4133214940755594,1.8993512659124725,2.486405175897342,3.521583513754712,3.908576946642781
241,247,1.5832143407160808,0.6463445480352119,0.581011759811174,0.6894937359190292,1.1133188002928236,1.4961800846901145,1.9586213321424966,2.774064605328061,3.0789117800368553
242,248,1.4146410948299217,0.577524808584243,0.519148349576335,0.616079673089435,0.994777830163308,1.3368738386436287,1.7500765085327012,2.478695202214551,2.7510836779220194
243,249,1.1175695920820776,0.4997923154964473,0.3628718045510896,0.44035584982339426,0.7529290718488408,1.0440131469597722,1.4024225912416193,2.045938904942978,2.289137615648667
244,250,1.639661338728281,0.6197337338060388,0.659228898388925,0.7695435893595782,1.1905480030512592,1.562278007784008,2.0047124467814688,2.773931187028204,3.0590163798357426
245,251,1.4284333429881833,0.5398970557113374,0.574304288866421,0.6704077823635205,1.0371766558241917,1.3610188547024369,1.7464570484457942,2.4165818301107773,2.664941162236243
246,252,3.023959467556204,0.755989866889051,1.7284541159444788,1.896770398534051,2.485704759521075,2.961198992658857,3.4938999795553043,4.365299013221699,4.675838692865142
247,253,1.7156178259332746,0.44297061788640985,0.9602182736664044,1.0575446276526703,1.3998073348693274,1.6776472870708325,1.9901019534575428,2.503256358610609,2.686614181402659
248,254,1.6410817733253271,0.3980207936291919,0.9559906087181242,1.045672241458014,1.3580472804788672,1.609018287108147,1.8892123228098852,2.345895859615534,2.508248457277238
249,255,1.847078648189347,0.3937984909591214,1.1575543549928184,1.2504502931702195,1.568469121364512,1.8191692469824554,2.095296440674401,2.538930777949891,2.6951170150813395
250,256,1.833274707180857,0.35281388189646673,1.2081395838196385,1.2940277501358077,1.584612239336319,1.8106920345385993,2.0573409374269866,2.44956789334734,2.5866843479905888
251,257,1.427650980075779,0.27998539253870236,0.932589019054427,1.0003740744184915,1.2301822392052244,1.4093900667722197,1.6052312722786335,1.917229849038329,2.0264369964464968
252,258,1.5596618760103553,0.2801235423004862,1.0597145749428045,1.1292209468466383,1.3627147497840506,1.5429237551957509,1.738376342509743,2.047207529373316,2.154691265332538
253,259,1.8046256810400838,0.2818351814088176,1.2950305457288322,1.3673844791575467,1.607393842113966,1.7899753225437525,1.985896024394164,2.2918468463593054,2.3974516859197967
254,260,1.5276403225590387,0.2329629651726924,1.105560876115007,1.1656833227137078,1.3647320304910053,1.5158146083174764,1.6776642056139253,1.9299407240396407,2.0169043953076815
255,261,1.8099025696615645,0.23765185024590554,1.3743349022532092,1.4375270196690872,1.6444502104442227,1.7995115253262481,1.964032001725627,2.2177260439793165,2.3045087310002614
256,262,1.5098383577528112,0.19491929383472645,1.1521657271783685,1.2041544335028755,1.3742003191906642,1.5014587017933927,1.6363451164368903,1.8441084872492912,1.9151217860149548
257,263,1.3755576334042052,0.17469599413841555,1.0546321499542446,1.1013627562103363,1.2540471601662997,1.3681692724887238,1.4890169341168948,1.6749569598482075,1.73846194987907
258,264,1.4106467226419308,0.16982190910789327,1.0975673506315842,1.143410601872417,1.2926956146553736,1.4038378878647337,1.5211778844981056,1.7011101163766267,1.7624130138182246
259,265,1.3147170662885506,0.15602820999856845,1.0268049363770322,1.0690234672348848,1.2063868937037105,1.3085498639183804,1.4163264480846687,1.581449065382579,1.6376706258239924
260,266,1.000284285021003,0.1313437613117459,0.7595577950567929,0.7944823722400413,0.9088432330997916,0.9945414353627935,1.0854674608102517,1.2256773085244697,1.273639756610932
261,267,1.128488953063102,0.14217624414707664,0.8671618965352497,0.9052468867095846,1.0296192836314175,1.1225237609443284,1.2208582519226967,1.3720804831665874,1.4237088617929832
262,268,1.3031772754732556,0.15149128113836965,1.023274454309112,1.0644020658143734,1.1980531330863875,1.2973118316201044,1.4019093855744513,1.5619614262456254,1.6164072075780322
263,269,1.1646243281252748,0.13725229332536812,0.9112468102985125,0.9484270375272332,1.0693475038878038,1.159237009035822,1.2540302224166666,1.3991995561498638,1.4486121329740334
264,270,1.2957222456759356,0.14222399344879882,1.0320355360186781,1.0709898632365733,1.19717035225597,1.2905222735099298,1.38860712579703,1.5381932936408627,1.5889554476078898
265,271,1.1683528958272311,0.12981698842524791,0.9278408458944482,0.9633319603837364,1.0783713133396136,1.1635483926296286,1.2530984904901727,1.3897634587406713,1.4361642606706093
266,272,1.0155431054625985,0.11886033009046351,0.7960236823194795,0.8282574588725545,0.9330481389596983,1.0109097055103786,1.0929887163880383,1.218634804937921,1.2613891754722963
267,273,1.091622142027796,0.1244018885815924,0.8614911234240717,0.8953700492484297,1.0053395858511003,1.0869001591663212,1.1727587202181082,1.3039824137571678,1.3485833731238877
268,274,0.9921205716398912,0.11774304971390238,0.7748543976209848,0.806713627292912,0.9103717334247411,0.9874666362055661,1.0687977218316995,1.1934036539101096,1.2358299432721886
269,275,0.7392231145514807,0.10251180167398284,0.5520871795638046,0.579065925732643,0.667743203439099,0.7344899429443652,0.8055456216658589,0.9155271729265385,0.9532506867937176
270,276,1.0654544173153322,0.13016597415038508,0.8257125389290808,0.8607645910187499,0.9750115314365929,1.0601583630023177,1.150125973117526,1.2882109435595988,1.335287625332964
271,277,1.306436667519628,0.14254392665653692,1.0420650507360727,1.0811417426532077,1.2076774924069131,1.301256068276745,1.3995499230066848,1.549404157918027,1.6002447525674168
272,278,1.1185857808905815,0.12506169223680128,0.8869689564740771,0.9211278214799541,1.031886980887152,1.1139284750013,1.2002090285529663,1.3319312455135797,1.3766654890728596
273,279,1.1111522362281079,0.12270623714814836,0.8837323485125034,0.9173104316769973,1.026112249157182,1.1066386359982225,1.19127324635726,1.320391297382795,1.3642185697361735
274,280,0.9791096903827353,0.11381918957818496,0.7688116981408479,0.7997119016089249,0.9001272921769516,0.9747028356722507,1.0532895948143177,1.1735406972054092,1.214447174862994
275,281,1.2035980749509354,0.12758114078277275,0.9665880863885771,1.0017104782236759,1.115267003119958,1.1990932308034945,1.2870196004037233,1.42085298222703,1.466205070118658
276,282,1.0563020560743914,0.11594421351059397,0.8413386914335761,0.8730951392915751,0.9759603254319357,1.0520629212530113,1.132023909409519,1.2539699338611572,1.2953523889244054
277,283,0.8198387686669998,0.10168848407755478,0.6327342533375774,0.6600473443658287,0.7491542261987284,0.8156383218279716,0.8859459600350413,0.9939594254059223,1.0308094078041252
278,284,0.424347436555201,0.07621504950678458,0.28832349515875316,0.30723454966057423,0.37076274013059524,0.41979338623847623,0.47297145365840676,0.5569971803172453,0.5862409853542347
279,285,0.5041275753429972,0.09361414058769506,0.3376221491861186,0.3606420414838106,0.43823296363199044,0.4983449957641665,0.563723620925457,0.6673415128487448,0.7034804085639647
280,286,0.5788751749758737,0.10939712522394016,0.38465834981160907,0.4114280634440832,0.5018228064189982,0.5719985794962124,0.6484375633684551,0.7697832888907196,0.8121532379150844
281,287,0.6722282976319199,0.12482966106094324,0.45020184114268424,0.48089768832069085,0.5843612083867654,0.6645175239779422,0.7516965715906175,0.889865722612377,0.9380550888227274
282,288,0.32452674215376853,0.09000752377651487,0.17279682240374053,0.19195952242456202,0.26016349196875366,0.3162445465607808,0.3798780910544002,0.4853564372104693,0.5232765312356933
283,289,0.6245703168335319,0.13965816851683585,0.38150377540293945,0.41392309741486943,0.525580526618963,0.614192219840107,0.7122602019666351,0.8706272767342598,0.9265767207963276
284,290,0.643601998832924,0.1476524248828157,0.387490446237805,0.42145606841795175,0.5388399430709008,0.6323466316791795,0.7361097420514815,0.904151406571622,0.9636334405526762
285,291,1.0162598929720792,0.1920550674438028,0.675297318505073,0.7222936097386109,0.8809885336049772,1.0041875007046717,1.1383820160803526,1.3514137703562472,1.4257974746885813
286,292,0.9965241237504612,0.18504988416143214,0.6673878455221025,0.7128919582165524,0.8662682651009703,0.9850935249702001,1.114329417505016,1.3191540174755096,1.3905908583613036
287,293,1.1008951078349407,0.19164123982500167,0.7578055368046843,0.8057447613746712,0.9663023196244431,1.0897951455654438,1.2233962551231916,1.4339143340535552,1.507040402829029
288,294,1.0796907070783683,0.18516542865545513,0.74771720140582,0.7942114854492426,0.9497118085679291,1.0691241518211043,1.1981587802292462,1.4012188591828754,1.4716904957723438
289,295,1.137271961048427,0.18696635868713912,0.8007444144004926,0.8481779062342433,1.0062135221989286,1.127042839512922,1.2571865249970446,1.4612633251120395,1.531910694821848
290,296,1.0571434976243215,0.1761905829373869,0.7404103092525368,0.7849633008329864,0.9335827597328924,1.047371408229374,1.170058455190793,1.362661938350864,1.4293909554210686
291,297,1.1303287746359465,0.1809974598752205,0.8037742553434154,0.8499774523360017,1.0035630553284132,1.120682662131447,1.2465854153187457,1.4435881973776397,1.5116834127181151
292,298,2.3188852867505494,0.25453072750115496,1.8469791869853944,1.916693677527093,2.1425121972279952,2.309579172737686,2.4851164235494956,2.752822843557365,2.843669174513502
293,299,2.1546853716363716,0.20269574938992016,1.7757657097406612,1.8324675129564931,2.0147273387779787,2.1483327115719626,2.287719647425701,2.498573700798463,2.5697026254037945
294,300,1.8578903250734475,0.1599017397353188,1.557719953184196,1.6029284945064233,1.7476846577828622,1.8533049606701784,1.9630982379109527,2.1284938332640624,2.1841164984225903
295,301,1.7696534148586307,0.13903710333294092,1.5076349981048045,1.547334313255246,1.6739958856820298,1.7660134876575269,1.8613435396980098,2.0043890221670027,2.0523556203025115
296,302,1.9084385354544913,0.1304581725428249,1.6612937561386603,1.6990422071163036,1.8189009539002932,1.905466714328055,1.9947368118938842,2.127972249738471,2.17247093014835
297,303,1.6904661617183356,0.10866728057431181,1.484173629968718,1.5157828845014925,1.6159575424696404,1.6881382669696685,1.7624373274904443,1.873090260508561,1.9099872355218692
